Date,AMZN,AAPL,WBA,NOC,BA,LMT,MCD,INTC,IBM,TXN,MA,MSFT,GE,AXP,PEP,KO,JNJ,TM,HMC,XOM,CVX,VLO,F,BAC
2016-12-28,776.25,29.3799991607666,84.51000213623047,233.24000549316406,157.1199951171875,250.44000244140625,122.93000030517578,37.099998474121094,159.93307495117188,74.95999908447266,104.69999694824219,63.400001525878906,244.92308044433594,75.02999877929688,104.87000274658203,41.4900016784668,115.87999725341797,118.95999908447266,29.799999237060547,90.68000030517578,118.30999755859375,69.13999938964844,12.369999885559082,22.6200008392334
2016-12-29,772.4000244140625,29.112499237060547,83.47000122070312,232.22999572753906,156.0,250.19000244140625,122.76000213623047,36.5099983215332,158.71893310546875,73.83999633789062,103.80999755859375,62.86000061035156,244.15383911132812,74.2699966430664,104.5,41.380001068115234,115.2300033569336,117.29000091552734,29.420000076293945,90.0999984741211,118.01000213623047,68.66999816894531,12.25,22.329999923706055
2016-12-30,766.469970703125,29.162500381469727,83.45999908447266,232.8800048828125,156.49000549316406,250.52999877929688,122.79000091552734,36.790000915527344,159.12045288085938,74.43000030517578,103.86000061035156,62.959999084472656,243.3076934814453,73.95999908447266,104.70999908447266,41.689998626708984,115.80000305175781,117.7699966430664,29.200000762939453,90.02999877929688,117.44000244140625,68.55999755859375,12.239999771118164,22.020000457763672
2017-01-03,757.9199829101562,28.950000762939453,83.0999984741211,234.10000610351562,156.3000030517578,251.1999969482422,121.86000061035156,36.61000061035156,159.6558380126953,73.52999877929688,104.41000366210938,62.790000915527344,243.61538696289062,74.88999938964844,104.94000244140625,41.5,115.77999877929688,118.16999816894531,29.479999542236328,90.94000244140625,118.37999725341797,69.55000305175781,12.199999809265137,22.600000381469727
2017-01-04,758.3900146484375,28.962499618530273,83.30000305175781,235.24000549316406,157.80999755859375,254.10000610351562,119.0,36.709999084472656,160.3919677734375,73.6500015258789,105.33999633789062,62.47999954223633,244.23077392578125,75.26000213623047,105.11000061035156,41.880001068115234,115.5,120.2699966430664,30.209999084472656,91.12000274658203,118.41000366210938,69.54000091552734,12.770000457763672,22.719999313354492
2017-01-05,761.5499877929688,28.979999542236328,82.0,235.2100067138672,158.41000366210938,254.3699951171875,119.33999633789062,36.45000076293945,161.806884765625,73.29000091552734,107.05000305175781,62.189998626708984,242.84616088867188,76.0,104.5199966430664,41.65999984741211,116.0,121.19000244140625,30.6200008392334,90.19000244140625,118.0,68.38999938964844,13.210000038146973,22.81999969482422
2017-01-06,782.3599853515625,29.19499969482422,83.08000183105469,235.89999389648438,158.97999572753906,255.47999572753906,118.93000030517578,36.59000015258789,161.27151489257812,72.87999725341797,107.31999969482422,62.29999923706055,242.92308044433594,75.4000015258789,104.9800033569336,41.70000076293945,116.66999816894531,119.83999633789062,30.350000381469727,88.79000091552734,117.44999694824219,67.69999694824219,12.800000190734863,22.780000686645508
2017-01-09,798.0,29.487499237060547,82.80999755859375,236.83999633789062,159.0,258.0,120.76000213623047,36.47999954223633,162.0172119140625,74.51000213623047,107.76000213623047,62.7599983215332,243.38461303710938,76.13999938964844,104.16000366210938,41.22999954223633,116.3499984741211,119.4800033569336,30.3700008392334,88.22000122070312,116.29000091552734,66.22000122070312,12.789999961853027,22.510000228881836
2017-01-10,796.5999755859375,29.6924991607666,82.41000366210938,235.4600067138672,158.9600067138672,258.1600036621094,120.45999908447266,36.54999923706055,160.5927276611328,74.62000274658203,107.55000305175781,62.72999954223633,242.0,76.5199966430664,103.31999969482422,41.439998626708984,116.02999877929688,119.08999633789062,30.139999389648438,87.16999816894531,115.55999755859375,66.31999969482422,12.699999809265137,22.59000015258789
2017-01-11,793.6599731445312,29.684999465942383,83.01000213623047,233.8000030517578,159.5399932861328,256.29998779296875,120.93000030517578,36.5099983215332,158.7476043701172,74.63999938964844,107.04000091552734,62.61000061035156,240.3076934814453,76.66999816894531,101.83999633789062,40.849998474121094,116.08000183105469,119.08999633789062,30.06999969482422,85.9000015258789,115.1500015258789,66.77999877929688,12.710000038146973,22.940000534057617
2017-01-12,800.3099975585938,29.725000381469727,84.1500015258789,231.3800048828125,159.14999389648438,254.91000366210938,120.30000305175781,36.83000183105469,160.3919677734375,75.0,107.66999816894531,63.060001373291016,241.92308044433594,76.83000183105469,101.70999908447266,41.0099983215332,114.2699966430664,119.63999938964844,30.18000030517578,87.2699966430664,116.5,66.23999786376953,12.65999984741211,23.010000228881836
2017-01-13,814.3200073242188,29.77750015258789,83.94000244140625,229.0,158.74000549316406,252.74000549316406,122.23999786376953,36.709999084472656,160.5831756591797,74.83000183105469,108.62999725341797,62.619998931884766,241.23077392578125,76.93000030517578,101.87999725341797,41.0,114.94000244140625,119.81999969482422,30.049999237060547,86.2699966430664,115.86000061035156,66.20999908447266,12.619999885559082,23.209999084472656
2017-01-17,815.7000122070312,29.584999084472656,83.52999877929688,230.77999877929688,158.1999969482422,253.4600067138672,120.75,36.66999816894531,159.35946655273438,74.66999816894531,108.2300033569336,62.68000030517578,239.76922607421875,77.4000015258789,101.06999969482422,40.84000015258789,113.94000244140625,118.8499984741211,29.719999313354492,86.58000183105469,116.4000015258789,66.93000030517578,12.649999618530273,22.68000030517578
2017-01-18,809.5,30.0,84.20999908447266,228.4600067138672,157.5500030517578,254.10000610351562,122.80999755859375,36.88999938964844,160.08604431152344,74.7300033569336,108.70999908447266,62.66999816894531,240.07691955566406,77.11000061035156,102.4000015258789,41.25,114.87000274658203,118.70999908447266,29.829999923706055,87.05999755859375,115.68000030517578,66.19999694824219,12.430000305175781,22.299999237060547
2017-01-19,810.0,29.850000381469727,84.08000183105469,231.25999450683594,158.8699951171875,255.57000732421875,122.23999786376953,36.5099983215332,159.61758422851562,74.22000122070312,108.83999633789062,62.2400016784668,240.38461303710938,77.61000061035156,102.27999877929688,41.13999938964844,114.68000030517578,119.55999755859375,30.389999389648438,85.97000122070312,115.88999938964844,66.68000030517578,12.399999618530273,22.729999542236328
2017-01-20,815.280029296875,30.112499237060547,84.11000061035156,233.11000061035156,159.80999755859375,257.9599914550781,122.26000213623047,36.7599983215332,160.43020629882812,74.16000366210938,109.23999786376953,62.66999816894531,236.61538696289062,75.98999786376953,102.79000091552734,41.27000045776367,114.48999786376953,119.12000274658203,30.520000457763672,85.44000244140625,116.31999969482422,66.3499984741211,12.449999809265137,22.65999984741211
2017-01-23,806.7999877929688,30.0,81.4000015258789,233.0,158.94000244140625,258.1499938964844,121.69000244140625,37.06999969482422,162.6003875732422,74.80000305175781,109.66000366210938,62.70000076293945,234.61538696289062,75.91999816894531,102.9000015258789,41.310001373291016,114.51000213623047,118.44999694824219,30.299999237060547,85.68000030517578,115.12000274658203,66.5199966430664,12.350000381469727,22.6200008392334
2017-01-24,822.0,29.887500762939453,81.72000122070312,229.39999389648438,158.5800018310547,250.3800048828125,121.97000122070312,36.84000015258789,163.8240966796875,76.19000244140625,109.80999755859375,63.20000076293945,229.6923065185547,76.33000183105469,104.0,41.470001220703125,112.91000366210938,116.91000366210938,30.100000381469727,84.9800033569336,115.8499984741211,66.44999694824219,12.350000381469727,22.610000610351562
2017-01-25,825.7899780273438,30.104999542236328,81.41999816894531,233.19000244140625,163.58999633789062,253.05999755859375,121.48999786376953,37.869998931884766,168.50860595703125,77.72000122070312,110.66000366210938,63.95000076293945,234.0,78.0,104.70999908447266,41.939998626708984,111.93000030517578,118.62000274658203,30.579999923706055,85.33999633789062,116.9000015258789,68.2300033569336,12.710000038146973,23.31999969482422
2017-01-26,835.530029296875,30.417499542236328,81.87000274658203,229.2100067138672,167.25,250.0,121.86000061035156,37.81999969482422,170.2294464111328,78.0199966430664,109.97000122070312,64.12000274658203,234.15383911132812,76.94999694824219,104.51000213623047,42.029998779296875,112.0,119.43000030517578,30.90999984741211,85.69000244140625,117.5,68.37999725341797,12.649999618530273,23.40999984741211
2017-01-27,839.0,30.53499984741211,81.5999984741211,227.02999877929688,169.2100067138672,254.97999572753906,122.2699966430664,38.0,170.6214141845703,79.05999755859375,109.56999969482422,65.38999938964844,233.84616088867188,77.0,104.37999725341797,41.90999984741211,112.0,117.08999633789062,30.459999084472656,85.30000305175781,113.52999877929688,67.62000274658203,12.479999542236328,23.43000030517578
2017-01-30,833.0,30.232500076293945,82.0,230.10000610351562,165.9199981689453,254.3300018310547,122.80999755859375,37.7400016784668,169.1969451904297,77.5199966430664,109.37000274658203,65.69000244140625,230.46153259277344,76.83000183105469,103.01000213623047,41.29999923706055,113.4000015258789,116.36000061035156,30.15999984741211,85.41999816894531,113.1500015258789,67.37000274658203,12.460000038146973,23.200000762939453
2017-01-31,823.75,30.287500381469727,81.26000213623047,227.88999938964844,164.9600067138672,252.32000732421875,123.0199966430664,37.220001220703125,167.35182189941406,77.4000015258789,105.97000122070312,64.86000061035156,229.61538696289062,76.86000061035156,103.20999908447266,41.38999938964844,112.79000091552734,116.20999908447266,29.93000030517578,85.04000091552734,111.88999938964844,67.80000305175781,12.3100004196167,22.770000457763672
2017-02-01,829.2100219726562,31.75749969482422,81.19999694824219,228.72000122070312,164.25,250.8300018310547,121.9000015258789,36.81999969482422,167.30401611328125,76.05999755859375,106.62999725341797,64.36000061035156,228.6923065185547,76.8499984741211,103.61000061035156,41.52000045776367,112.4800033569336,115.83999633789062,30.229999542236328,84.0,111.19999694824219,66.52999877929688,12.449999809265137,22.969999313354492
2017-02-02,836.5900268554688,31.9950008392334,81.05000305175781,228.39999389648438,163.22000122070312,250.89999389648438,122.54000091552734,36.2599983215332,166.56787109375,75.61000061035156,104.91999816894531,63.25,227.53846740722656,76.2300033569336,103.76000213623047,41.40999984741211,112.81999969482422,114.69999694824219,30.200000762939453,83.20999908447266,111.16999816894531,65.0199966430664,12.300000190734863,22.739999771118164
2017-02-03,806.719970703125,32.07749938964844,81.12999725341797,230.05999755859375,162.99000549316406,252.6699981689453,123.30999755859375,36.689998626708984,167.30401611328125,76.29000091552734,106.30999755859375,63.5,229.15383911132812,77.13999938964844,104.44000244140625,41.58000183105469,113.5,114.69999694824219,30.920000076293945,83.69999694824219,112.41000366210938,65.4800033569336,12.420000076293945,23.149999618530273
2017-02-06,809.7999877929688,32.282501220703125,80.52999877929688,231.55999755859375,162.4199981689453,254.42999267578125,124.08999633789062,36.5099983215332,167.6003875732422,76.37999725341797,106.58000183105469,63.5,228.3076934814453,77.72000122070312,105.0999984741211,41.529998779296875,113.45999908447266,114.19999694824219,30.950000762939453,83.55000305175781,113.27999877929688,65.51000213623047,12.550000190734863,23.149999618530273
2017-02-07,809.3099975585938,32.6349983215332,80.91000366210938,232.3300018310547,165.0,256.0,124.94999694824219,36.45000076293945,168.26004028320312,76.37000274658203,107.0,63.7400016784668,228.84616088867188,78.05999755859375,104.62999725341797,41.70000076293945,113.5999984741211,113.5,31.489999771118164,83.2300033569336,112.9800033569336,65.16000366210938,12.5,23.280000686645508
2017-02-08,812.6900024414062,32.837501525878906,81.31999969482422,232.91000366210938,165.0,256.92999267578125,124.58000183105469,36.34000015258789,169.69407653808594,76.48999786376953,106.55000305175781,63.56999969482422,227.0,77.54000091552734,105.5,41.90999984741211,113.30000305175781,113.33999633789062,31.690000534057617,81.98999786376953,111.12999725341797,65.2699966430664,12.34000015258789,22.729999542236328
2017-02-09,821.5999755859375,32.912498474121094,81.7300033569336,232.4199981689453,164.6699981689453,256.739990234375,124.66999816894531,36.5,168.4225616455078,76.30000305175781,106.72000122070312,63.52000045776367,227.07691955566406,77.80000305175781,105.69000244140625,42.02000045776367,113.4000015258789,111.80999755859375,31.200000762939453,81.4800033569336,111.58000183105469,67.2699966430664,12.380000114440918,22.760000228881836
2017-02-10,823.8200073242188,33.1150016784668,82.37999725341797,234.5800018310547,165.25,258.4800109863281,124.68000030517578,35.2599983215332,169.56979370117188,75.62000274658203,107.55000305175781,64.25,228.76922607421875,78.5,105.83000183105469,41.02000045776367,114.31999969482422,112.55000305175781,31.549999237060547,82.26000213623047,112.75,67.87000274658203,12.4399995803833,23.190000534057617
2017-02-13,831.6199951171875,33.27000045776367,83.4800033569336,237.0500030517578,166.4499969482422,261.04998779296875,126.0199966430664,35.56999969482422,171.35755920410156,75.52999877929688,107.69999694824219,64.23999786376953,229.84616088867188,78.81999969482422,106.5,40.77000045776367,115.27999877929688,114.06999969482422,32.02000045776367,82.7699966430664,113.36000061035156,66.75,12.539999961853027,23.170000076293945
2017-02-14,837.0,33.36750030517578,83.33000183105469,239.00999450683594,167.6999969482422,262.19000244140625,125.5,35.84000015258789,170.71701049804688,75.45999908447266,108.01000213623047,64.41000366210938,231.76922607421875,79.0,106.16999816894531,40.380001068115234,115.44000244140625,114.33999633789062,31.760000228881836,82.91000366210938,112.68000030517578,67.2300033569336,12.640000343322754,23.399999618530273
2017-02-15,834.0,33.880001068115234,83.73999786376953,239.13999938964844,168.4199981689453,262.0,125.66000366210938,35.97999954223633,172.27532958984375,75.6500015258789,109.0,64.5,233.0,79.79000091552734,105.3499984741211,40.41999816894531,115.9000015258789,113.72000122070312,31.700000762939453,82.63999938964844,112.20999908447266,67.66999816894531,12.619999885559082,24.34000015258789
2017-02-16,841.8400268554688,33.91749954223633,84.19999694824219,241.60000610351562,169.74000549316406,263.9200134277344,126.75,36.18000030517578,173.47036743164062,75.80000305175781,109.75,64.73999786376953,233.46153259277344,79.45999908447266,107.1500015258789,40.54999923706055,117.0,113.19999694824219,31.6200008392334,83.12000274658203,112.98999786376953,67.56999969482422,12.609999656677246,24.540000915527344
2017-02-17,842.0,33.775001525878906,85.54000091552734,243.38999938964844,170.41000366210938,264.7099914550781,126.77999877929688,36.31999969482422,173.27915954589844,76.11000061035156,109.23999786376953,64.47000122070312,233.92308044433594,79.22000122070312,107.29000091552734,41.130001068115234,118.19000244140625,112.48999786376953,31.360000610351562,82.08999633789062,110.41999816894531,66.31999969482422,12.5,24.280000686645508
